Time,Radioactivity,WindSpeed,WindDirection,Temperature,Pressure,Humidity,ActualPower
2017/01/02 07:00:00,-1,-0.688679245,272,-0.660606061,0.393939394,0.291666667,0
2017/01/02 07:15:00,-1,-0.70754717,270,-0.660606061,0.393939394,0.291666667,0
2017/01/02 07:30:00,-1,-0.726415094,270,-0.656565657,0.393939394,0.270833333,0
2017/01/02 07:45:00,-1,-0.735849057,270,-0.652525253,0.393939394,0.25,0
2017/01/02 08:00:00,-1,-0.754716981,270,-0.644444444,0.393939394,0.229166667,0
2017/01/02 08:15:00,-0.982889734,-0.764150943,270,-0.636363636,0.393939394,0.1875,0
2017/01/02 08:30:00,-0.948669202,-0.783018868,270,-0.62020202,0.454545455,0.145833333,0
2017/01/02 08:45:00,-0.912547529,-0.79245283,270,-0.604040404,0.454545455,0.125,0.233333
2017/01/02 09:00:00,-0.878326996,-0.801886792,270,-0.587878788,0.454545455,0.083333333,0.533333
2017/01/02 09:15:00,-0.826996198,-0.811320755,270,-0.567676768,0.454545455,0.041666667,0.833333
2017/01/02 09:30:00,-0.758555133,-0.820754717,270,-0.543434343,0.454545455,0,1.13333
2017/01/02 09:45:00,-0.692015209,-0.830188679,267,-0.523232323,0.454545455,-0.041666667,1.4
2017/01/02 10:00:00,-0.623574144,-0.839622642,267,-0.498989899,0.454545455,-0.083333333,3.2
2017/01/02 10:15:00,-0.557034221,-0.849056604,266,-0.474747475,0.454545455,-0.125,2.23333
2017/01/02 10:30:00,-0.494296578,-0.858490566,266,-0.450505051,0.454545455,-0.166666667,3.6
2017/01/02 10:45:00,-0.431558935,-0.867924528,266,-0.426262626,0.454545455,-0.208333333,3.23333
2017/01/02 11:00:00,-0.366920152,-0.867924528,266,-0.406060606,0.454545455,-0.25,4.1
2017/01/02 11:15:00,-0.311787072,-0.877358491,266,-0.385858586,0.454545455,-0.270833333,2.93333
2017/01/02 11:30:00,-0.262357414,-0.886792453,265,-0.365656566,0.454545455,-0.3125,3.03333
2017/01/02 11:45:00,-0.214828897,-0.896226415,270,-0.349494949,0.454545455,-0.354166667,6.43333
2017/01/02 12:00:00,-0.16539924,-0.905660377,270,-0.333333333,0.454545455,-0.375,7.9
2017/01/02 12:15:00,-0.129277567,-0.91509434,270,-0.317171717,0.454545455,-0.395833333,6.93333
2017/01/02 12:30:00,-0.108365019,-0.933962264,270,-0.305050505,0.454545455,-0.416666667,7.43333
2017/01/02 12:45:00,-0.087452471,-0.943396226,270,-0.292929293,0.454545455,-0.416666667,7.83333
2017/01/02 13:00:00,-0.066539924,-0.952830189,270,-0.276767677,0.393939394,-0.4375,7.9
2017/01/02 13:15:00,-0.058935361,-0.962264151,270,-0.268686869,0.393939394,-0.458333333,7.76667
2017/01/02 13:30:00,-0.062737643,-0.971698113,270,-0.260606061,0.393939394,-0.458333333,7.6
2017/01/02 13:45:00,-0.066539924,-0.990566038,270,-0.252525253,0.333333333,-0.479166667,7.06667
2017/01/02 14:00:00,-0.070342205,-1,0,-0.244444444,0.333333333,-0.5,7.53333
2017/01/02 14:15:00,-0.087452471,-0.990566038,135,-0.236363636,0.333333333,-0.5,7.53333
2017/01/02 14:30:00,-0.117870722,-0.962264151,124,-0.232323232,0.333333333,-0.5,7.43333
2017/01/02 14:45:00,-0.146387833,-0.962264151,117,-0.224242424,0.333333333,-0.5,6.56667
2017/01/02 15:00:00,-0.176806084,-0.933962264,117,-0.22020202,0.272727273,-0.5,4.96667
2017/01/02 15:15:00,-0.218631179,-0.91509434,117,-0.22020202,0.272727273,-0.5,5.36667
2017/01/02 15:30:00,-0.271863118,-0.896226415,117,-0.216161616,0.272727273,-0.5,7.06667
2017/01/02 15:45:00,-0.325095057,-0.877358491,119,-0.212121212,0.272727273,-0.479166667,6.73333
2017/01/02 16:00:00,-0.378326996,-0.867924528,120,-0.212121212,0.272727273,-0.479166667,6.43333
2017/01/02 16:15:00,-0.439163498,-0.849056604,120,-0.212121212,0.272727273,-0.458333333,6.26667
2017/01/02 16:30:00,-0.509505703,-0.839622642,118,-0.216161616,0.272727273,-0.458333333,5.76667
2017/01/02 16:45:00,-0.577946768,-0.839622642,118,-0.224242424,0.272727273,-0.458333333,4.66667
2017/01/02 17:00:00,-0.646387833,-0.830188679,119,-0.228282828,0.272727273,-0.4375,3.03333
2017/01/02 17:15:00,-0.718631179,-0.830188679,119,-0.236363636,0.272727273,-0.416666667,1.8
2017/01/02 17:30:00,-0.790874525,-0.830188679,117,-0.248484848,0.272727273,-0.395833333,0.933333
2017/01/02 17:45:00,-0.865019011,-0.839622642,114,-0.256565657,0.272727273,-0.375,0.2
2017/01/02 18:00:00,-0.937262357,-0.839622642,111,-0.268686869,0.272727273,-0.354166667,0
2017/01/02 18:15:00,-0.977186312,-0.839622642,107,-0.284848485,0.272727273,-0.333333333,0
2017/01/02 18:30:00,-0.982889734,-0.858490566,101,-0.296969697,0.272727273,-0.3125,0
2017/01/02 18:45:00,-0.988593156,-0.867924528,98,-0.309090909,0.272727273,-0.291666667,0
2017/01/02 19:00:00,-0.996197719,-0.877358491,94,-0.325252525,0.272727273,-0.270833333,0
2017/01/02 19:15:00,-1,-0.886792453,90,-0.337373737,0.272727273,-0.25,0
2017/01/02 19:30:00,-1,-0.896226415,80,-0.349494949,0.272727273,-0.25,0
2017/01/02 19:45:00,-1,-0.905660377,73,-0.365656566,0.272727273,-0.229166667,0
2017/01/02 20:00:00,-1,-0.905660377,66,-0.377777778,0.272727273,-0.208333333,0
2017/01/02 20:15:00,-1,-0.905660377,53,-0.38989899,0.272727273,-0.208333333,0
2017/01/02 20:30:00,-1,-0.905660377,45,-0.397979798,0.272727273,-0.1875,0
2017/01/02 20:45:00,-1,-0.91509434,41,-0.406060606,0.272727273,-0.166666667,0
2017/01/02 21:00:00,-1,-0.91509434,32,-0.414141414,0.272727273,-0.166666667,0
2017/01/02 21:15:00,-1,-0.91509434,27,-0.418181818,0.272727273,-0.166666667,0
2017/01/02 21:30:00,-1,-0.91509434,18,-0.422222222,0.272727273,-0.166666667,0
2017/01/02 21:45:00,-1,-0.91509434,18,-0.422222222,0.272727273,-0.166666667,0
2017/01/02 22:00:00,-1,-0.91509434,18,-0.426262626,0.272727273,-0.166666667,0
2017/01/02 22:15:00,-1,-0.91509434,13,-0.43030303,0.272727273,-0.166666667,0
2017/01/02 22:30:00,-1,-0.91509434,13,-0.43030303,0.272727273,-0.166666667,0
2017/01/02 22:45:00,-1,-0.91509434,13,-0.43030303,0.272727273,-0.166666667,0
2017/01/02 23:00:00,-1,-0.924528302,14,-0.43030303,0.272727273,-0.166666667,0
2017/01/02 23:15:00,-1,-0.91509434,21,-0.43030303,0.272727273,-0.166666667,0
2017/01/02 23:30:00,-1,-0.91509434,27,-0.43030303,0.272727273,-0.166666667,0
2017/01/02 23:45:00,-1,-0.91509434,36,-0.426262626,0.272727273,-0.166666667,0
2017/01/03 00:00:00,-1,-0.91509434,32,-0.438383838,0.333333333,-0.104166667,0
2017/01/03 00:15:00,-1,-0.91509434,32,-0.438383838,0.333333333,-0.104166667,0
2017/01/03 00:30:00,-1,-0.905660377,29,-0.438383838,0.333333333,-0.104166667,0
2017/01/03 00:45:00,-1,-0.896226415,34,-0.442424242,0.333333333,-0.104166667,0
2017/01/03 01:00:00,-1,-0.896226415,34,-0.446464646,0.333333333,-0.104166667,0
2017/01/03 01:15:00,-1,-0.896226415,38,-0.446464646,0.333333333,-0.104166667,0
2017/01/03 01:30:00,-1,-0.896226415,38,-0.446464646,0.333333333,-0.083333333,0
2017/01/03 01:45:00,-1,-0.896226415,38,-0.446464646,0.333333333,-0.083333333,0
2017/01/03 02:00:00,-1,-0.896226415,45,-0.446464646,0.333333333,-0.083333333,0
2017/01/03 02:15:00,-1,-0.886792453,48,-0.446464646,0.333333333,-0.083333333,0
2017/01/03 02:30:00,-1,-0.896226415,56,-0.446464646,0.333333333,-0.083333333,0
2017/01/03 02:45:00,-1,-0.905660377,61,-0.442424242,0.333333333,-0.0625,0
2017/01/03 03:00:00,-1,-0.896226415,68,-0.442424242,0.272727273,-0.0625,0
2017/01/03 03:15:00,-1,-0.896226415,75,-0.442424242,0.272727273,-0.041666667,0
2017/01/03 03:30:00,-1,-0.896226415,80,-0.442424242,0.272727273,-0.041666667,0
2017/01/03 03:45:00,-1,-0.896226415,90,-0.446464646,0.272727273,-0.041666667,0
2017/01/03 04:00:00,-1,-0.886792453,95,-0.446464646,0.272727273,-0.020833333,0
2017/01/03 04:15:00,-1,-0.886792453,99,-0.450505051,0.272727273,0,0
2017/01/03 04:30:00,-1,-0.886792453,104,-0.458585859,0.272727273,0,0
2017/01/03 04:45:00,-1,-0.886792453,110,-0.462626263,0.212121212,0.020833333,0
2017/01/03 05:00:00,-1,-0.886792453,114,-0.470707071,0.212121212,0.041666667,0
2017/01/03 05:15:00,-1,-0.886792453,114,-0.478787879,0.212121212,0.0625,0
2017/01/03 05:30:00,-1,-0.896226415,117,-0.494949495,0.212121212,0.083333333,0
2017/01/03 05:45:00,-1,-0.905660377,114,-0.507070707,0.212121212,0.104166667,0
2017/01/03 06:00:00,-1,-0.91509434,117,-0.519191919,0.212121212,0.125,0
2017/01/03 06:15:00,-1,-0.924528302,120,-0.535353535,0.212121212,0.145833333,0
2017/01/03 06:30:00,-1,-0.933962264,117,-0.547474747,0.212121212,0.166666667,0
2017/01/03 06:45:00,-1,-0.962264151,117,-0.55959596,0.212121212,0.166666667,0
2017/01/03 07:00:00,-1,-0.962264151,124,-0.575757576,0.212121212,0.1875,0
2017/01/03 07:15:00,-1,-0.981132075,117,-0.583838384,0.212121212,0.1875,0
2017/01/03 07:30:00,-1,-1,0,-0.587878788,0.212121212,0.1875,0
2017/01/03 07:45:00,-1,-0.990566038,270,-0.591919192,0.272727273,0.1875,0
2017/01/03 08:00:00,-1,-0.981132075,297,-0.595959596,0.272727273,0.1875,0
2017/01/03 08:15:00,-0.984790875,-0.971698113,288,-0.591919192,0.272727273,0.1875,0
2017/01/03 08:30:00,-0.954372624,-0.962264151,297,-0.57979798,0.272727273,0.145833333,0.033333
2017/01/03 08:45:00,-0.922053232,-0.943396226,301,-0.571717172,0.272727273,0.125,0.233333
2017/01/03 09:00:00,-0.891634981,-0.924528302,293,-0.55959596,0.272727273,0.104166667,0.5
2017/01/03 09:15:00,-0.846007605,-0.91509434,291,-0.543434343,0.272727273,0.0625,1
2017/01/03 09:30:00,-0.787072243,-0.91509434,291,-0.523232323,0.272727273,0.020833333,2.36667
2017/01/03 09:45:00,-0.726235741,-0.91509434,291,-0.498989899,0.272727273,0,4.16667
2017/01/03 10:00:00,-0.66730038,-0.91509434,283,-0.478787879,0.272727273,-0.041666667,5.6
2017/01/03 10:15:00,-0.600760456,-0.91509434,283,-0.458585859,0.272727273,-0.083333333,6.5
2017/01/03 10:30:00,-0.524714829,-0.924528302,284,-0.434343434,0.272727273,-0.104166667,6.76667
2017/01/03 10:45:00,-0.450570342,-0.924528302,277,-0.414141414,0.272727273,-0.145833333,6.93333
2017/01/03 11:00:00,-0.376425856,-0.924528302,277,-0.393939394,0.272727273,-0.1875,7.16667
2017/01/03 11:15:00,-0.302281369,-0.933962264,278,-0.373737374,0.272727273,-0.208333333,7.26667
2017/01/03 11:30:00,-0.230038023,-0.952830189,281,-0.357575758,0.272727273,-0.229166667,7.3
2017/01/03 11:45:00,-0.155893536,-0.971698113,270,-0.337373737,0.212121212,-0.270833333,7.46667
2017/01/03 12:00:00,-0.08365019,-0.981132075,270,-0.321212121,0.212121212,-0.291666667,7.36667
2017/01/03 12:15:00,-0.036121673,-1,0,-0.305050505,0.212121212,-0.3125,7.5
2017/01/03 12:30:00,-0.011406844,-0.990566038,90,-0.296969697,0.212121212,-0.333333333,7.5
2017/01/03 12:45:00,0.011406844,-0.971698113,90,-0.284848485,0.212121212,-0.333333333,7.56667
2017/01/03 13:00:00,0.034220532,-0.952830189,90,-0.272727273,0.151515152,-0.333333333,7.6
2017/01/03 13:15:00,0.043726236,-0.933962264,90,-0.264646465,0.151515152,-0.354166667,7.53333
2017/01/03 13:30:00,0.039923954,-0.91509434,90,-0.252525253,0.151515152,-0.375,7.53333
2017/01/03 13:45:00,0.036121673,-0.905660377,90,-0.24040404,0.090909091,-0.375,7.6
2017/01/03 14:00:00,0.032319392,-0.886792453,90,-0.232323232,0.090909091,-0.375,7.53333
2017/01/03 14:15:00,0.015209125,-0.867924528,90,-0.224242424,0.090909091,-0.395833333,7.6
2017/01/03 14:30:00,-0.017110266,-0.858490566,90,-0.216161616,0.090909091,-0.416666667,7.56667
2017/01/03 14:45:00,-0.051330798,-0.849056604,90,-0.204040404,0.090909091,-0.416666667,7.5
2017/01/03 15:00:00,-0.08365019,-0.839622642,90,-0.195959596,0.03030303,-0.416666667,7.36667
2017/01/03 15:15:00,-0.129277567,-0.839622642,87,-0.187878788,0.03030303,-0.4375,7.2
2017/01/03 15:30:00,-0.190114068,-0.839622642,87,-0.183838384,0.03030303,-0.4375,6.86667
2017/01/03 15:45:00,-0.24904943,-0.839622642,83,-0.17979798,-0.03030303,-0.4375,6.66667
2017/01/03 16:00:00,-0.307984791,-0.849056604,79,-0.175757576,-0.03030303,-0.4375,6.36667
2017/01/03 16:15:00,-0.378326996,-0.849056604,79,-0.175757576,-0.03030303,-0.4375,6
2017/01/03 16:30:00,-0.460076046,-0.849056604,75,-0.17979798,-0.03030303,-0.416666667,5.23333
2017/01/03 16:45:00,-0.541825095,-0.858490566,70,-0.183838384,-0.03030303,-0.416666667,4.23333
2017/01/03 17:00:00,-0.623574144,-0.867924528,69,-0.187878788,-0.03030303,-0.416666667,2.83333
2017/01/03 17:15:00,-0.703422053,-0.886792453,66,-0.2,-0.03030303,-0.395833333,1.66667
2017/01/03 17:30:00,-0.779467681,-0.896226415,63,-0.212121212,-0.03030303,-0.375,0.866667
2017/01/03 17:45:00,-0.857414449,-0.91509434,58,-0.228282828,-0.03030303,-0.354166667,0.233333
2017/01/03 18:00:00,-0.935361217,-0.924528302,50,-0.244444444,-0.03030303,-0.333333333,0.033333
2017/01/03 18:15:00,-0.977186312,-0.943396226,39,-0.260606061,-0.03030303,-0.3125,0
2017/01/03 18:30:00,-0.982889734,-0.952830189,22,-0.280808081,-0.03030303,-0.270833333,0
2017/01/03 18:45:00,-0.988593156,-0.952830189,0,-0.301010101,0.03030303,-0.25,0
2017/01/03 19:00:00,-0.996197719,-0.962264151,346,-0.317171717,0.03030303,-0.229166667,0
2017/01/03 19:15:00,-1,-0.952830189,323,-0.337373737,0.03030303,-0.1875,0
2017/01/03 19:30:00,-1,-0.943396226,309,-0.353535354,0.090909091,-0.166666667,0
2017/01/03 19:45:00,-1,-0.924528302,300,-0.373737374,0.090909091,-0.145833333,0
2017/01/03 20:00:00,-1,-0.905660377,294,-0.38989899,0.090909091,-0.104166667,0
2017/01/03 20:15:00,-1,-0.886792453,294,-0.402020202,0.090909091,-0.083333333,0
2017/01/03 20:30:00,-1,-0.867924528,291,-0.41010101,0.090909091,-0.083333333,0
2017/01/03 20:45:00,-1,-0.849056604,292,-0.418181818,0.151515152,-0.083333333,0
2017/01/03 21:00:00,-1,-0.839622642,294,-0.43030303,0.151515152,-0.0625,0
2017/01/03 21:15:00,-1,-0.811320755,294,-0.434343434,0.151515152,-0.0625,0
2017/01/03 21:30:00,-1,-0.801886792,295,-0.438383838,0.151515152,-0.041666667,0
2017/01/03 21:45:00,-1,-0.79245283,294,-0.438383838,0.151515152,-0.041666667,0
2017/01/03 22:00:00,-1,-0.783018868,295,-0.442424242,0.151515152,-0.041666667,0
2017/01/03 22:15:00,-1,-0.783018868,295,-0.446464646,0.151515152,-0.041666667,0
2017/01/03 22:30:00,-1,-0.764150943,297,-0.450505051,0.151515152,-0.041666667,0
2017/01/03 22:45:00,-1,-0.764150943,297,-0.454545455,0.151515152,-0.041666667,0
2017/01/03 23:00:00,-1,-0.764150943,297,-0.454545455,0.151515152,-0.041666667,0
2017/01/03 23:15:00,-1,-0.764150943,297,-0.458585859,0.151515152,-0.041666667,0
2017/01/03 23:30:00,-1,-0.773584906,294,-0.466666667,0.151515152,-0.020833333,0
2017/01/03 23:45:00,-1,-0.783018868,293,-0.470707071,0.151515152,0,0
2017/01/04 00:00:00,-1,-0.716981132,291,-0.470707071,0.151515152,0.041666667,0
2017/01/04 00:15:00,-1,-0.716981132,290,-0.478787879,0.151515152,0.0625,0
2017/01/04 00:30:00,-1,-0.726415094,288,-0.486868687,0.151515152,0.083333333,0
2017/01/04 00:45:00,-1,-0.716981132,285,-0.494949495,0.151515152,0.083333333,0
2017/01/04 01:00:00,-1,-0.716981132,284,-0.503030303,0.151515152,0.104166667,0
2017/01/04 01:15:00,-1,-0.716981132,282,-0.511111111,0.151515152,0.125,0
2017/01/04 01:30:00,-1,-0.726415094,280,-0.519191919,0.151515152,0.125,0
2017/01/04 01:45:00,-1,-0.726415094,280,-0.527272727,0.151515152,0.145833333,0
2017/01/04 02:00:00,-1,-0.726415094,278,-0.535353535,0.151515152,0.166666667,0
2017/01/04 02:15:00,-1,-0.726415094,276,-0.543434343,0.151515152,0.1875,0
2017/01/04 02:30:00,-1,-0.726415094,276,-0.547474747,0.151515152,0.208333333,0
2017/01/04 02:45:00,-1,-0.726415094,274,-0.555555556,0.151515152,0.208333333,0
2017/01/04 03:00:00,-1,-0.726415094,272,-0.563636364,0.151515152,0.229166667,0
2017/01/04 03:15:00,-1,-0.726415094,272,-0.571717172,0.151515152,0.25,0
2017/01/04 03:30:00,-1,-0.726415094,272,-0.575757576,0.151515152,0.25,0
2017/01/04 03:45:00,-1,-0.726415094,272,-0.57979798,0.090909091,0.270833333,0
2017/01/04 04:00:00,-1,-0.726415094,270,-0.587878788,0.090909091,0.291666667,0
2017/01/04 04:15:00,-1,-0.716981132,270,-0.595959596,0.090909091,0.291666667,0
2017/01/04 04:30:00,-1,-0.716981132,270,-0.604040404,0.090909091,0.3125,0
2017/01/04 04:45:00,-1,-0.716981132,270,-0.612121212,0.090909091,0.333333333,0
2017/01/04 05:00:00,-1,-0.70754717,270,-0.62020202,0.090909091,0.333333333,0
2017/01/04 05:15:00,-1,-0.698113208,270,-0.628282828,0.090909091,0.333333333,0
2017/01/04 05:30:00,-1,-0.688679245,270,-0.636363636,0.090909091,0.333333333,0
2017/01/04 05:45:00,-1,-0.679245283,270,-0.648484848,0.090909091,0.354166667,0
2017/01/04 06:00:00,-1,-0.669811321,270,-0.660606061,0.090909091,0.354166667,0
2017/01/04 06:15:00,-1,-0.660377358,270,-0.668686869,0.090909091,0.354166667,0
2017/01/04 06:30:00,-1,-0.650943396,270,-0.672727273,0.090909091,0.354166667,0
2017/01/04 06:45:00,-1,-0.641509434,270,-0.676767677,0.151515152,0.354166667,0
2017/01/04 07:00:00,-1,-0.632075472,270,-0.684848485,0.151515152,0.354166667,0
2017/01/04 07:15:00,-1,-0.632075472,270,-0.684848485,0.151515152,0.354166667,0
2017/01/04 07:30:00,-1,-0.641509434,270,-0.680808081,0.212121212,0.333333333,0
2017/01/04 07:45:00,-1,-0.641509434,270,-0.676767677,0.212121212,0.3125,0
2017/01/04 08:00:00,-1,-0.650943396,270,-0.672727273,0.212121212,0.291666667,0
2017/01/04 08:15:00,-0.980988593,-0.669811321,270,-0.660606061,0.212121212,0.25,0
2017/01/04 08:30:00,-0.942965779,-0.698113208,270,-0.64040404,0.212121212,0.208333333,0
2017/01/04 08:45:00,-0.906844106,-0.726415094,270,-0.624242424,0.272727273,0.166666667,0.2
2017/01/04 09:00:00,-0.870722433,-0.745283019,270,-0.604040404,0.272727273,0.125,0.533333
2017/01/04 09:15:00,-0.815589354,-0.773584906,270,-0.57979798,0.272727273,0.083333333,1.06667
2017/01/04 09:30:00,-0.745247148,-0.811320755,270,-0.551515152,0.272727273,0.020833333,2.53333
2017/01/04 09:45:00,-0.674904943,-0.849056604,270,-0.523232323,0.272727273,-0.020833333,4.33333
2017/01/04 10:00:00,-0.602661597,-0.877358491,270,-0.494949495,0.272727273,-0.0625,5.66667
2017/01/04 10:15:00,-0.530418251,-0.905660377,270,-0.466666667,0.272727273,-0.125,6.46667
2017/01/04 10:30:00,-0.454372624,-0.933962264,270,-0.442424242,0.272727273,-0.166666667,6.7
2017/01/04 10:45:00,-0.380228137,-0.952830189,270,-0.418181818,0.272727273,-0.229166667,7
2017/01/04 11:00:00,-0.30418251,-0.981132075,270,-0.38989899,0.272727273,-0.270833333,7.23333
2017/01/04 11:15:00,-0.233840304,-1,0,-0.365656566,0.272727273,-0.291666667,7.33333
2017/01/04 11:30:00,-0.169201521,-1,0,-0.349494949,0.272727273,-0.3125,7.43333
2017/01/04 11:45:00,-0.102661597,-0.990566038,135,-0.333333333,0.212121212,-0.354166667,7.5
2017/01/04 12:00:00,-0.038022814,-0.990566038,135,-0.313131313,0.212121212,-0.375,7.6
2017/01/04 12:15:00,0.007604563,-0.990566038,135,-0.296969697,0.212121212,-0.395833333,7.6
2017/01/04 12:30:00,0.030418251,-0.990566038,135,-0.284848485,0.212121212,-0.416666667,7.6
2017/01/04 12:45:00,0.05513308,-0.990566038,180,-0.272727273,0.212121212,-0.416666667,7.6
2017/01/04 13:00:00,0.079847909,-0.990566038,180,-0.260606061,0.151515152,-0.416666667,7.6
2017/01/04 13:15:00,0.089353612,-0.990566038,180,-0.252525253,0.151515152,-0.4375,7.6
2017/01/04 13:30:00,0.087452471,-0.981132075,180,-0.244444444,0.151515152,-0.4375,7.6
2017/01/04 13:45:00,0.085551331,-0.981132075,180,-0.236363636,0.090909091,-0.458333333,7.56667
2017/01/04 14:00:00,0.081749049,-0.981132075,180,-0.228282828,0.090909091,-0.458333333,7.33333
2017/01/04 14:15:00,0.062737643,-0.981132075,180,-0.22020202,0.090909091,-0.458333333,7.43333
2017/01/04 14:30:00,0.030418251,-0.981132075,180,-0.212121212,0.090909091,-0.458333333,7.4
2017/01/04 14:45:00,-0.001901141,-0.981132075,153,-0.208080808,0.090909091,-0.458333333,7.33333
2017/01/04 15:00:00,-0.036121673,-0.981132075,153,-0.2,0.03030303,-0.458333333,7.26667
2017/01/04 15:15:00,-0.08365019,-0.971698113,135,-0.195959596,0.03030303,-0.458333333,7.13333
2017/01/04 15:30:00,-0.146387833,-0.962264151,124,-0.191919192,0.03030303,-0.458333333,7
2017/01/04 15:45:00,-0.209125475,-0.962264151,117,-0.187878788,0.03030303,-0.458333333,6.66667
2017/01/04 16:00:00,-0.269961977,-0.952830189,112,-0.187878788,0.03030303,-0.458333333,6.43333
2017/01/04 16:15:00,-0.342205323,-0.952830189,112,-0.187878788,0.03030303,-0.458333333,6.16667
2017/01/04 16:30:00,-0.423954373,-0.943396226,108,-0.191919192,0.03030303,-0.458333333,5.46667
2017/01/04 16:45:00,-0.505703422,-0.933962264,106,-0.2,0.03030303,-0.4375,4.56667
2017/01/04 17:00:00,-0.587452471,-0.933962264,106,-0.204040404,0.03030303,-0.4375,3.06667
2017/01/04 17:15:00,-0.671102662,-0.933962264,106,-0.216161616,0.03030303,-0.4375,1.76667
2017/01/04 17:30:00,-0.754752852,-0.933962264,106,-0.228282828,0.090909091,-0.416666667,0.9
2017/01/04 17:45:00,-0.840304183,-0.943396226,108,-0.244444444,0.090909091,-0.416666667,0.2
2017/01/04 18:00:00,-0.923954373,-0.952830189,101,-0.260606061,0.090909091,-0.416666667,0.033333
2017/01/04 18:15:00,-0.969581749,-0.952830189,101,-0.276767677,0.090909091,-0.416666667,0
2017/01/04 18:30:00,-0.977186312,-0.962264151,104,-0.292929293,0.090909091,-0.416666667,0
2017/01/04 18:45:00,-0.986692015,-0.981132075,117,-0.313131313,0.090909091,-0.416666667,0
2017/01/04 19:00:00,-0.996197719,-0.990566038,135,-0.333333333,0.090909091,-0.416666667,0
2017/01/04 19:15:00,-1,-0.990566038,180,-0.349494949,0.090909091,-0.416666667,0
2017/01/04 19:30:00,-1,-0.990566038,180,-0.361616162,0.090909091,-0.416666667,0
2017/01/04 19:45:00,-1,-0.990566038,180,-0.373737374,0.151515152,-0.416666667,0
2017/01/04 20:00:00,-1,-0.990566038,225,-0.38989899,0.151515152,-0.416666667,0
2017/01/04 20:15:00,-1,-0.981132075,207,-0.397979798,0.151515152,-0.416666667,0
2017/01/04 20:30:00,-1,-0.981132075,207,-0.402020202,0.151515152,-0.416666667,0
2017/01/04 20:45:00,-1,-0.981132075,180,-0.406060606,0.151515152,-0.416666667,0
2017/01/04 21:00:00,-1,-0.971698113,180,-0.406060606,0.151515152,-0.4375,0
2017/01/04 21:15:00,-1,-0.962264151,180,-0.406060606,0.151515152,-0.4375,0
2017/01/04 21:30:00,-1,-0.962264151,180,-0.406060606,0.151515152,-0.4375,0
2017/01/04 21:45:00,-1,-0.962264151,166,-0.402020202,0.151515152,-0.4375,0
2017/01/04 22:00:00,-1,-0.952830189,169,-0.397979798,0.151515152,-0.4375,0
2017/01/04 22:15:00,-1,-0.952830189,158,-0.397979798,0.151515152,-0.4375,0
2017/01/04 22:30:00,-1,-0.933962264,153,-0.393939394,0.151515152,-0.4375,0
2017/01/04 22:45:00,-1,-0.933962264,146,-0.38989899,0.151515152,-0.4375,0
